id_analyse,nom_analyse,nom_prenom,nageur_sexe,competition_nom,mois_annee,distance_course,style_nage,round,temps_final,temps_reaction,temps_vol,temps_depart,DISTANCE_FIN_COULEE,LONGUEUR,TEMPS_FIN_COULEE,TEMPS_DE_PASSAGE
10520752,200 Brasse Finale CF 2020 SAINT-RAPHAEL,BOURSAC CERVERA LORTET Thomas,m,CF 2020 SAINT-RAPHAEL,2020-12,200,Brasse,Finale,136.09,0.59,0.98,1.5699999999999998,12.90;59.73;109.42;159.03,0;50;100;150,6.01;36.74;71.3;105.99,31.11;65.8;100.71;136.09
10515145,200 4 Nages Finale GFT 2022 NICE,TISSANDIE Camille,f,GFT 2022 NICE,2022-02,200,4 Nages,Finale,136.1,0.6,0.83,1.43,12.80;58.53;108.17;155.21,0;50;100;150,6.3;34.54;69.41;106.96,29.46;64.08;103.43;136.1
10516132,200 Brasse Series CF 2021 MONTPELLIER,AITKACI Carl,m,CF 2021 MONTPELLIER,2021-12,200,Brasse,Series,136.1,0.68,0.99,1.67,15.39;61.73;111.11;160.92,0;50;100;150,7.05;37.6;71.47;106.96,30.42;64.63;99.99;136.1
10520656,200 Dos Series CF 2020 SAINT-RAPHAEL,LESAFFRE Fantine,f,CF 2020 SAINT-RAPHAEL,2020-12,200,Dos,Series,136.1,0.71,0.83,1.54,13.06;58.14;106.83;155.94,0;50;100;150,7.27;36.24;69.35;104.4,31.94;65.81;101.31;136.1
10522511,200 Papillon Series CF 2023 RENNES,GELFMANN Soizic,f,CF 2023 RENNES,2023-06,200,Papillon,Series,136.12,0.66,0.92,1.58,8.89;56.59;106.60;156.56,0;50;100;150,4.54;34.84;69.05;104.02,30.61;64.65;99.63;136.12
10516538,200 Papillon Series CF 2021 CHARTRES,DUHAMEL Cyrielle,f,CF 2021 CHARTRES,2021-06,200,Papillon,Series,136.13,0.69,0.93,1.62,10.91;58.06;107.00;157.22,0;50;100;150,5.68;35.71;69.62;105.11,30.72;65.03;100.52;136.13
10516191,200 Dos Series CF 2021 MONTPELLIER,BOURSE Claire,f,CF 2021 MONTPELLIER,2021-12,200,Dos,Series,136.14,0.57,0.7,1.27,14.81;59.57;108.14;157.23,0;50;100;150,7.84;36.8;69.65;104.61,31.66;65.45;100.76;136.14
10520164,200 Brasse Series MN 2022 CANET,VIQUERAT Antoine,m,MN 2022 CANET,2022-05,200,Brasse,Series,136.14,0.7,1.1,1.8,16.91;61.65;111.54;161.01,0;50;100;150,8.01;38.03;73.26;108.31,30.91;66.07;101.47;136.14
10521519,200 Dos Series GFT 2023 MARSEILLE,COUSSON Bertille,f,GFT 2023 MARSEILLE,2023-03,200,Dos,Series,136.14,0.7,0.76,1.46,12.45;57.80;107.04;157.22,0;50;100;150,6.8;35.26;68.71;104.05,31.35;65.16;100.49;136.14
10519217,200 Papillon Finale GFT 2021 NICE,HOSSZU Katinka,f,GFT 2021 NICE,2021-02,200,Papillon,Finale,136.15,0.6,0.93,1.53,13.87;59.14;108.47;158.30,0;50;100;150,6.52;35.94;69.95;105.62,30.63;64.83;100.29;136.15
10518849,200 Dos Finale GFT 2021 MARSEILLE,MAHIEU Pauline,f,GFT 2021 MARSEILLE,2021-03,200,Dos,Finale,136.16,0.5,0.56,1.06,13.06;59.17;107.60;157.24,0;50;100;150,6.74;36.23;68.62;103.71,31.67;64.95;100.15;136.16
76199,200 Dos Finale CF 2015 LIMOGES,MAHIEU Pauline,f,CF 2015 LIMOGES,2015-03,200,Dos,Finale,136.16,0.7,0.78,1.48,10.90;57.64;106.95;155.83,0;50;100;150,5.8;35.22;69.81;104.57,31.62;66.56;101.82;136.16
10516653,200 Dos Finale CF 2021 CHARTRES,COUSSON Bertille,f,CF 2021 CHARTRES,2021-06,200,Dos,Finale,136.19,0.61,0.75,1.3599999999999999,11.63;58.03;106.66;156.21,0;50;100;150,6.24;35.52;69.15;103.87,31.35;65.71;100.79;136.19
10519181,200 4 Nages Finale GFT 2021 NICE,HERKLE Kim Emely,f,GFT 2021 NICE,2021-02,200,4 Nages,Finale,136.19,0.6,0.85,1.45,10.95;57.99;109.04;156.23,0;50;100;150,5.24;34.7;71.6;107.38,29.98;65.84;103.67;136.19
10520745,200 Brasse Series CF 2020 SAINT-RAPHAEL,DA SILVA Florian,m,CF 2020 SAINT-RAPHAEL,2020-12,200,Brasse,Series,136.19,0.65,1.01,1.6600000000000001,11.30;58.14;107.79;157.23,0;50;100;150,5.72;35.62;69.87;104.15,30.78;65.2;99.76;136.19
10521932,200 4 Nages Series MN 2023 BARCELONE,BONNET Charlotte,f,MN 2023 BARCELONE,2023-05,200,4 Nages,Series,136.19,0.7,0.96,1.66,11.49;59.30;109.35;156.22,0;50;100;150,5.3;34.83;71.03;108.12,29.04;64.78;104.37;136.19
763836,200 4 Nages Series CEJ 2016 HODMEZOVASARHELY,DUHAMEL Cyrielle,f,CEJ 2016 HODMEZOVASARHELY,2016-07,200,4 Nages,Series,136.21,0.68,1.05,1.73,9.13;58.01;106.97;155.43,0;50;100;150,4.4;33.69;67.55;106.52,28.57;62.47;103.08;136.21
10522368,200 Dos Finale U23 2023 DUBLIN,COUSSON Bertille,f,U23 2023 DUBLIN,2023-08,200,Dos,Finale,136.22,0.63,0.75,1.38,13.43;58.67;108.08;157.42,0;50;100;150,6.76;34.78;68.1;103.03,30.39;63.98;99.16;136.22
1052972,200 4 Nages Series Francilly,PICARD Anthony,m,Francilly,2015-12,200,4 Nages,Series,136.22,0.7,0.94,1.64,9.51;56.62;108.87;156.29,0;50;100;150,4.54;33.6;70.58;107.84,30.21;64.53;103.77;136.22
10516130,200 Brasse Series CF 2021 MONTPELLIER,VERGNES Lucien,m,CF 2021 MONTPELLIER,2021-12,200,Brasse,Series,136.23,0.65,0.92,1.57,13.88;59.84;110.08;159.63,0;50;100;150,6.6;37.04;73.09;107.84,30.94;66.78;101.84;136.23
10521829,200 4 Nages Finale MN 2023 CANET,BONNET Charlotte,f,MN 2023 CANET,2023-05,200,4 Nages,Finale,136.23,0.72,0.99,1.71,12.92;59.86;109.15;156.09,0;50;100;150,5.96;34.75;71.07;108.34,28.65;65.58;104.64;136.23
10521258,200 Brasse Series JM 2022 ORAN,LE PAPE Thomas,m,JM 2022 ORAN,2022-07,200,Brasse,Series,136.25,0.66,0.98,1.6400000000000001,14.57;60.59;110.72;159.58,0;50;100;150,6.78;37.5;72.59;107.43,30.65;65.59;100.97;136.25
10516539,200 Papillon Series CF 2021 CHARTRES,BARALE Faustine,f,CF 2021 CHARTRES,2021-06,200,Papillon,Series,136.27,0.72,0.96,1.68,10.49;55.90;105.73;155.69,0;50;100;150,4.96;34.67;69.02;104.5,30.95;65.34;100.64;136.27
10520728,200 4 Nages Finale CF 2020 SAINT-RAPHAEL,DAUBA Camille,f,CF 2020 SAINT-RAPHAEL,2020-12,200,4 Nages,Finale,136.27,0.61,0.88,1.49,11.98;59.18;108.06;156.63,0;50;100;150,5.72;34.82;70.41;107.34,29.18;64.96;103.37;136.27
10515982,200 Papillon Series CF 2021 MONTPELLIER,DELMAS Lucie,f,CF 2021 MONTPELLIER,2021-12,200,Papillon,Series,136.28,0.74,1.04,1.78,15.37;59.28;107.10;156.48,0;50;100;150,7.31;36.41;69.73;104.68,30.43;65.08;100.31;136.28
10520741,200 Brasse Finale CF 2020 SAINT-RAPHAEL,DA SILVA Florian,m,CF 2020 SAINT-RAPHAEL,2020-12,200,Brasse,Finale,136.28,0.67,1.06,1.73,11.19;58.11;107.49;157.35,0;50;100;150,5.59;35.45;70.08;104.58,30.71;65.4;100.24;136.28
10518269,200 Papillon Series CF 2019 RENNES,LARZUL Gwladys,f,CF 2019 RENNES,2019-04,200,Papillon,Series,136.3,0.74,0.93,1.67,12.57;57.53;107.68;157.50,0;50;100;150,6.32;35.17;69.71;105.27,30.44;64.97;100.45;136.3
10518667,200 4 Nages Finale GFT 2021 MARSEILLE,TISSANDIE Camille,f,GFT 2021 MARSEILLE,2021-03,200,4 Nages,Finale,136.32,0.6,0.92,1.52,13.11;57.34;107.23;155.49,0;50;100;150,6.39;33.75;68.96;108.65,29.26;64.36;105.37;136.32
10518835,200 Dos Series GFT 2021 MARSEILLE,MAHIEU Pauline,f,GFT 2021 MARSEILLE,2021-03,200,Dos,Series,136.33,0.5,0.56,1.06,13.54;59.16;108.25;157.81,0;50;100;150,6.88;35.91;69.69;104.79,31.39;65.61;101.06;136.33
10515052,200 Papillon Series GFT 2022 MARSEILLE,MARCHAND Juliette,f,GFT 2022 MARSEILLE,2022-03,200,Papillon,Series,136.34,0.6,0.9,1.5,12.63;56.75;106.40;155.70,0;50;100;150,6.41;35.64;70.2;105.1,31.4;65.99;101.17;136.34
10513872,200 Papillon Finale CF 2018 SAINT RAPHAEL,MARCHAND Juliette,f,CF 2018 SAINT RAPHAEL,2018-05,200,Papillon,Finale,136.36,0.75,1.04,1.79,12.62;57.24;106.50;155.91,0;50;100;150,6.36;35.67;69.67;104.4,31.19;65.5;100.35;136.36
10518278,200 Papillon Finale CF 2019 RENNES,AUBRY Alice,f,CF 2019 RENNES,2019-04,200,Papillon,Finale,136.36,0.76,0.92,1.6800000000000002,11.80;59.72;109.13;158.93,0;50;100;150,5.94;36.45;70.91;106.65,30.47;64.79;100.97;136.36
10518310,200 Dos Finale CF 2019 RENNES,TOUILI Lila,f,CF 2019 RENNES,2019-04,200,Dos,Finale,136.36,0.59,0.78,1.37,12.42;57.04;106.38;156.34,0;50;100;150,6.54;34.28;68.76;104.46,30.83;65.64;101.28;136.36
10522517,200 Papillon Finale CF 2023 RENNES,GELFMANN Soizic,f,CF 2023 RENNES,2023-06,200,Papillon,Finale,136.37,0.65,0.92,1.57,8.81;57.30;107.10;157.07,0;50;100;150,4.45;34.99;69.37;105.06,30.38;64.59;100.33;136.37
10515056,200 Brasse Series GFT 2022 MARSEILLE,MARC Antoine,m,GFT 2022 MARSEILLE,2022-03,200,Brasse,Series,136.39,0.6,0.96,1.56,14.75;61.28;109.90;159.94,0;50;100;150,7.53;38.33;72.33;108.27,31.22;66.09;102.02;136.39
10515413,200 Dos Finale CF 2022 LIMOGES,BOURSE Claire,f,CF 2022 LIMOGES,2022-04,200,Dos,Finale,136.4,0.61,0.75,1.3599999999999999,13.47;58.71;108.10;157.83,0;50;100;150,7.23;36.67;70.96;105.93,32.13;66.7;101.78;136.4
10518802,200 Papillon Series GFT 2021 MARSEILLE,MARCHAND Juliette,f,GFT 2021 MARSEILLE,2021-03,200,Papillon,Series,136.4,0.6,0.97,1.5699999999999998,14.16;58.51;108.14;158.39,0;50;100;150,7.26;36.21;71.39;106.67,30.96;66.02;101.5;136.4
10521422,200 Brasse Series GFT 2023 MARSEILLE,VIQUERAT Antoine,m,GFT 2023 MARSEILLE,2023-03,200,Brasse,Series,136.4,0.7,1.04,1.74,16.36;61.96;111.54;161.30,0;50;100;150,7.39;37.57;72.16;107.21,30.3;64.78;99.9;136.4
10519175,200 Papillon Series GFT 2021 NICE,DAUBA Camille,f,GFT 2021 NICE,2021-02,200,Papillon,Series,136.41,0.6,0.87,1.47,13.54;59.92;109.96;159.36,0;50;100;150,6.48;35.61;70.01;105.57,29.69;63.61;99.41;136.41
1053203,200 Nage Libre Series Francilly,D'AGOSTINO Lea,f,Francilly,2015-12,200,Nage Libre,Series,136.42,0.7,0.98,1.68,8.55;55.92;106.97;155.58,0;50;100;150,4.64;35.26;70.16;104.98,32.46;66.69;102.24;136.42
10515664,200 4 Nages Finale CF 2022 LIMOGES,COUSSON Bertille,f,CF 2022 LIMOGES,2022-04,200,4 Nages,Finale,136.43,0.7,0.87,1.5699999999999998,9.59;58.37;108.00;154.44,0;50;100;150,4.71;33.9;68.04;106.45,28.97;62.64;104.23;136.43
10516648,200 Dos Series CF 2021 CHARTRES,PODEVIN Anais,f,CF 2021 CHARTRES,2021-06,200,Dos,Series,136.43,0.67,0.82,1.49,12.81;57.02;106.63;156.76,0;50;100;150,6.8;35.54;70.25;105.26,32.08;66.95;101.82;136.43
10518505,200 4 Nages Series CF 2019 RENNES,DAUBA Camille,f,CF 2019 RENNES,2019-04,200,4 Nages,Series,136.44,0.74,0.98,1.72,12.25;58.50;108.33;156.49,0;50;100;150,6.05;34.77;71.52;108.08,29.24;66.08;103.85;136.44
10516652,200 Dos Finale CF 2021 CHARTRES,GUITON Lou Anne,f,CF 2021 CHARTRES,2021-06,200,Dos,Finale,136.45,0.61,0.71,1.3199999999999998,11.60;58.41;107.78;157.67,0;50;100;150,6.48;36.8;70.86;105.79,32.33;66.91;102;136.45
761122,200 4 Nages Finale CPEM 2015 CHARTRES,GASTALDELLO Beryl,f,CPEM 2015 CHARTRES,2015-08,200,4 Nages,Finale,136.45,0.7,0.94,1.64,10.79;58.03;108.54;155.18,0;50;100;150,5.08;33.88;70.18;108.62,29;64.56;105.53;136.45
10515405,200 Dos Series CF 2022 LIMOGES,DUHAMEL Cyrielle,f,CF 2022 LIMOGES,2022-04,200,Dos,Series,136.48,0.64,0.75,1.3900000000000001,10.69;57.10;105.95;155.71,0;50;100;150,6.21;36.03;69.62;104.81,32.61;66.66;101.93;136.48
10515983,200 Papillon Series CF 2021 MONTPELLIER,MARCHAND Juliette,f,CF 2021 MONTPELLIER,2021-12,200,Papillon,Series,136.48,0.68,0.98,1.6600000000000001,12.69;56.69;105.65;155.28,0;50;100;150,6.27;35.19;69.07;104.48,30.87;65.19;100.81;136.48
10516192,200 Dos Series CF 2021 MONTPELLIER,COUSSON Bertille,f,CF 2021 MONTPELLIER,2021-12,200,Dos,Series,136.48,0.65,0.75,1.4,12.26;58.19;106.52;156.92,0;50;100;150,6.59;35.38;68.37;103.93,31.18;64.96;100.38;136.48
10518848,200 Dos Finale GFT 2021 MARSEILLE,BOURSE Claire,f,GFT 2021 MARSEILLE,2021-03,200,Dos,Finale,136.49,0.5,0.68,1.1800000000000002,11.86;60.08;108.18;157.79,0;50;100;150,6.45;37.62;70.82;105.51,32.24;66.58;101.54;136.49
10521950,200 4 Nages Finale MN 2023 BARCELONE,DELMAS Justine,f,MN 2023 BARCELONE,2023-05,200,4 Nages,Finale,136.49,0.7,0.98,1.68,11.54;57.35;108.12;155.50,0;50;100;150,5.64;34.52;71.96;108.03,29.92;66.34;104.56;136.49
10519169,200 Brasse Finale GFT 2021 NICE,FARGEOT Thomas,m,GFT 2021 NICE,2021-02,200,Brasse,Finale,136.5,0.6,0.93,1.53,11.72;58.94;108.32;158.00,0;50;100;150,5.96;37.22;72.05;106.44,31.81;67.01;101.74;136.5
10521423,200 Brasse Series GFT 2023 MARSEILLE,AITKACI Carl,m,GFT 2023 MARSEILLE,2023-03,200,Brasse,Series,136.5,0.74,1.09,1.83,16.96;61.77;111.40;161.13,0;50;100;150,8.1;38.21;72.17;107.3,30.92;64.87;100.19;136.5
10514334,200 Dos Finale CF 2018 SAINT RAPHAEL,BOURSE Claire,f,CF 2018 SAINT RAPHAEL,2018-05,200,Dos,Finale,136.51,0.65,0.79,1.44,11.61;58.51;107.65;156.57,0;50;100;150,6.37;36.13;69.79;104.25,31.82;65.92;100.9;136.51
10518304,200 Dos Series CF 2019 RENNES,LEFEBVRE Louise,f,CF 2019 RENNES,2019-04,200,Dos,Series,136.51,0.63,0.77,1.4,15.50;61.32;110.89;160.59,0;50;100;150,7.92;37.84;71.98;107.33,31.67;65.91;101.48;136.51
1054343,200 4 Nages Series GOLDEN FFN TOUR 2017 MARSEILLE,JACQUOT Raphael,m,GOLDEN FFN TOUR 2017 MARSEILLE,2017-03,200,4 Nages,Series,136.52,0.7,0.98,1.68,9.30;57.52;108.49;156.07,0;50;100;150,4.45;33.88;71.83;108.06,29.31;66.27;104.7;136.52
10515406,200 Dos Series CF 2022 LIMOGES,GUITON Lou Anne,f,CF 2022 LIMOGES,2022-04,200,Dos,Series,136.53,0.63,0.75,1.38,9.74;57.36;106.03;155.44,0;50;100;150,5.65;36.08;69.34;103.97,32.48;66.18;101.21;136.53
10515506,200 Papillon Finale CF 2022 LIMOGES,DELMAS Lucie,f,CF 2022 LIMOGES,2022-04,200,Papillon,Finale,136.53,0.77,1.03,1.8,11.16;58.09;106.90;155.46,0;50;100;150,5.67;35.33;68.97;103.52,30.21;64.46;99.64;136.53
10513860,200 Papillon Series CF 2018 SAINT RAPHAEL,VAN ROUWENDAAL Sharon,f,CF 2018 SAINT RAPHAEL,2018-05,200,Papillon,Series,136.54,0.74,0.98,1.72,10.86;57.43;107.09;156.92,0;50;100;150,5.57;35.94;70.32;105.32,31.32;65.67;101.02;136.54
763036,200 Dos Finale GOLDEN FFN TOUR NICE,MAHIEU Pauline,f,GOLDEN FFN TOUR NICE,2016-01,200,Dos,Finale,136.54,0.7,0.82,1.52,12.55;58.17;106.48;156.09,0;50;100;150,6.61;35.93;69.47;104.8,31.75;66.06;101.66;136.54
10522320,200 4 Nages Finale U23 2023 DUBLIN,TISSANDIE Camille,f,U23 2023 DUBLIN,2023-08,200,4 Nages,Finale,136.55,0.7,0.91,1.6099999999999999,11.47;57.12;108.06;154.81,0;50;100;150,5.59;34.01;69.16;107.96,29.65;63.88;104.95;136.55
10516504,200 Papillon Finale CF 2021 CHARTRES,BARALE Faustine,f,CF 2021 CHARTRES,2021-06,200,Papillon,Finale,136.56,0.7,0.93,1.63,10.31;55.93;105.81;155.55,0;50;100;150,5;34.3;69.04;104.76,30.63;65.26;101.07;136.56
10515752,200 Brasse Finale CF 2022 LIMOGES,LAINÉ Melaine,m,CF 2022 LIMOGES,2022-04,200,Brasse,Finale,136.57,0.62,0.95,1.5699999999999998,15.53;61.97;110.54;160.40,0;50;100;150,7.42;38.11;71.31;106.42,30.67;64.75;100.02;136.57
10518305,200 Dos Series CF 2019 RENNES,RESSENCOURT Lilou,f,CF 2019 RENNES,2019-04,200,Dos,Series,136.57,0.67,0.8,1.4700000000000002,9.34;56.97;105.98;155.74,0;50;100;150,5.2;35.15;69.4;104.56,31.62;66.31;101.6;136.57
1054361,200 4 Nages Series GOLDEN FFN TOUR 2017 AMIENS,DUHAMEL Cyrielle,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,200,4 Nages,Series,136.59,0.67,1.06,1.73,10.04;57.31;107.35;155.52,0;50;100;150,5.12;34.61;69.68;107.94,29.54;64.58;104.32;136.59
10516149,200 Brasse Finale CF 2021 MONTPELLIER,VERGNES Lucien,m,CF 2021 MONTPELLIER,2021-12,200,Brasse,Finale,136.6,0.63,0.91,1.54,13.55;59.66;109.87;159.50,0;50;100;150,6.52;37.21;72.37;107.85,31.26;66.1;101.71;136.6
10514701,200 4 Nages Demi-finale CE 2018 GLASGOW,DUHAMEL Cyrielle,f,CE 2018 GLASGOW,2018-08,200,4 Nages,Demi-finale,136.61,0.72,1.05,1.77,9.47;57.29;107.86;155.16,0;50;100;150,4.74;34.08;69.7;107.94,29.35;63.93;104.33;136.61
10519164,200 Brasse Finale GFT 2021 NICE,AITKACI Carl,m,GFT 2021 NICE,2021-02,200,Brasse,Finale,136.64,0.6,0.95,1.5499999999999998,15.06;61.11;110.77;160.39,0;50;100;150,6.95;36.82;71.48;107.33,30.08;64.94;100.92;136.64
10516499,200 Brasse Series CF 2021 CHARTRES,FARGEOT Thomas,m,CF 2021 CHARTRES,2021-06,200,Brasse,Series,136.65,0.62,0.87,1.49,11.40;58.04;107.95;157.36,0;50;100;150,5.25;36;70.31;105.09,31.19;65.6;100.41;136.65
10520269,200 Brasse Finale CF 2022 AMIENS,VERGNES Lucien,m,CF 2022 AMIENS,2022-07,200,Brasse,Finale,136.66,0.64,0.95,1.5899999999999999,15.00;60.52;110.33;160.13,0;50;100;150,7.16;36.87;71.11;106.85,30.54;64.78;100.54;136.66
1055052,200 Brasse Finale CF 2017 STRASBOURG,MARC Antoine,m,CF 2017 STRASBOURG,2017-05,200,Brasse,Finale,136.68,0.64,1.03,1.67,13.41;59.56;109.04;159.09,0;50;100;150,6.42;37.08;72.64;108.27,31.03;66.94;102.65;136.68
1054108,200 Papillon Series GOLDEN FFN TOUR 2017 NICE,GRANGEON Lara,f,GOLDEN FFN TOUR 2017 NICE,2017-02,200,Papillon,Series,136.69,0.6,1.03,1.63,11.32;59.33;107.23;157.54,0;50;100;150,5.76;37.18;70.86;106.62,31.19;66.06;101.76;136.69
10521845,200 4 Nages Finale MN 2023 CANET,GASTALDELLO Beryl,f,MN 2023 CANET,2023-05,200,4 Nages,Finale,136.7,0.65,0.92,1.57,15.61;59.41;109.81;157.46,0;50;100;150,6.91;34.41;70.93;109.84,28.41;64.09;105.48;136.7
10522299,200 4 Nages Series U23 2023 DUBLIN,TISSANDIE Camille,f,U23 2023 DUBLIN,2023-08,200,4 Nages,Series,136.7,0.72,0.98,1.7,11.56;57.50;107.96;154.94,0;50;100;150,5.69;34.21;69.56;108.13,29.6;64.26;104.88;136.7
762877,200 Dos Series CF 2016 MONTPELLIER,GRANGEON Lara,f,CF 2016 MONTPELLIER,2016-03,200,Dos,Series,136.72,0.72,0.91,1.63,13.91;61.30;109.63;158.45,0;50;100;150,7.66;39.59;73.17;107.15,33.46;67.95;102.76;136.72
10516219,200 Dos Finale CF 2021 MONTPELLIER,DOMINGEON Manon,f,CF 2021 MONTPELLIER,2021-12,200,Dos,Finale,136.73,0.63,0.82,1.45,12.27;57.99;107.77;157.27,0;50;100;150,6.8;36.48;71.3;105.92,32.25;67.11;101.99;136.73
10515407,200 Dos Series CF 2022 LIMOGES,BOURSE Claire,f,CF 2022 LIMOGES,2022-04,200,Dos,Series,136.74,0.62,0.73,1.35,12.66;58.85;107.36;157.22,0;50;100;150,6.92;36.84;70.26;105.66,32.18;66.5;101.91;136.74
10517581,200 Brasse Series CHPTS ESP 2021,MARC Antoine,m,CHPTS ESP 2021,2021-08,200,Brasse,Series,136.76,0.6,0.95,1.5499999999999998,14.68;61.10;110.16;160.04,0;50;100;150,7.31;37.98;72.57;108.14,30.93;65.9;101.56;136.76
10518282,200 Papillon Finale CF 2019 RENNES,BARALE Faustine,f,CF 2019 RENNES,2019-04,200,Papillon,Finale,136.78,0.7,0.86,1.56,7.61;56.07;105.45;155.00,0;50;100;150,3.96;34.44;67.88;103.66,30.44;64.38;100.22;136.78
10515632,200 Brasse Series CF 2022 LIMOGES,VERGNES Lucien,m,CF 2022 LIMOGES,2022-04,200,Brasse,Series,136.8,0.61,0.91,1.52,15.64;61.60;111.11;160.29,0;50;100;150,7.61;38.51;73.77;108.53,31.21;66.7;102.16;136.8
1051046,200 Brasse Series CHPTS DU CANADA 2015,CALLAIS Quentin,m,CHPTS DU CANADA 2015,2015-08,200,Brasse,Series,136.81,0.7,1.1,1.8,11.42;60.25;110.06;159.33,0;50;100;150,5.62;38.38;73.3;107.86,31.58;66.81;101.74;136.81
10515633,200 Brasse Series CF 2022 LIMOGES,LAINÉ Melaine,m,CF 2022 LIMOGES,2022-04,200,Brasse,Series,136.81,0.62,0.92,1.54,16.11;61.59;110.89;160.50,0;50;100;150,7.95;38.45;72.72;107.52,31.34;66;100.91;136.81
10516008,200 Papillon Finale CF 2021 MONTPELLIER,BERTHELOT Lili Rose,f,CF 2021 MONTPELLIER,2021-12,200,Papillon,Finale,136.81,0.64,0.94,1.58,12.31;57.09;106.96;156.53,0;50;100;150,6.04;34.25;68.53;104.09,29.61;63.93;99.53;136.81
10516150,200 Brasse Finale CF 2021 MONTPELLIER,LAIN�E Melaine,m,CF 2021 MONTPELLIER,2021-12,200,Brasse,Finale,136.81,0.63,0.94,1.5699999999999998,15.74;61.65;111.24;160.05,0;50;100;150,7.38;38.39;72.79;107.11,31.17;65.88;100.99;136.81
10515638,200 Brasse Finale CF 2022 LIMOGES,BOUCHER Millian,m,CF 2022 LIMOGES,2022-04,200,Brasse,Finale,136.83,0.64,0.96,1.6,14.53;60.95;110.49;159.64,0;50;100;150,6.79;37.24;72.25;107.38,30.63;65.7;101.12;136.83
762118,200 Papillon Finale CF 2016 MONTPELLIER,LARZUL Gwladys,f,CF 2016 MONTPELLIER,2016-03,200,Papillon,Finale,136.83,0.7,0.96,1.66,12.88;57.06;106.79;156.84,0;50;100;150,6.49;35.55;70.95;105.84,31.16;66.56;101.6;136.83
1055402,200 Dos Series CF 2018 SAINT RAPHAEL,DUHAMEL Cyrielle,f,CF 2018 SAINT RAPHAEL,2018-05,200,Dos,Series,136.84,0.72,0.92,1.6400000000000001,7.87;57.04;106.46;156.14,0;50;100;150,4.6;36.05;70.58;105.12,32.56;67.25;102.09;136.84
1054944,200 4 Nages Series CF 2017 STRASBOURG,DUHAMEL Cyrielle,f,CF 2017 STRASBOURG,2017-05,200,4 Nages,Series,136.86,0.67,1.03,1.7000000000000002,10.14;57.31;107.14;155.41,0;50;100;150,4.86;33.79;68.94;107.83,29;63.97;104.29;136.86
763019,200 4 Nages Series GOLDEN FFN TOUR NICE,PICARD Anthony,m,GOLDEN FFN TOUR NICE,2016-01,200,4 Nages,Series,136.87,0.7,0.95,1.65,9.22;57.16;108.27;156.43,0;50;100;150,4.44;33.37;70.28;109.09,28.9;64.46;105.11;136.87
1054722,200 Dos Finale CF 2017 STRASBOURG,LEFEBVRE Louise,f,CF 2017 STRASBOURG,2017-05,200,Dos,Finale,136.89,0.69,0.89,1.58,12.96;59.53;108.57;158.34,0;50;100;150,6.98;38;72.32;107.27,32.72;67.75;102.79;136.89
10518311,200 Dos Finale CF 2019 RENNES,LEFEBVRE Louise,f,CF 2019 RENNES,2019-04,200,Dos,Finale,136.92,0.63,0.75,1.38,15.00;61.22;109.79;159.80,0;50;100;150,7.63;37.54;71.16;106.87,31.4;65.8;101.55;136.92
10515662,200 4 Nages Finale CF 2022 LIMOGES,CARLOS-BROC Zoe,f,CF 2022 LIMOGES,2022-04,200,4 Nages,Finale,136.93,0.69,0.95,1.64,14.46;58.89;109.20;156.87,0;50;100;150,6.71;34.4;69.92;108.16,28.91;63.63;103.76;136.93
10515924,200 4 Nages Series CF 2021 MONTPELLIER,TISSANDIE Camille,f,CF 2021 MONTPELLIER,2021-12,200,4 Nages,Series,136.96,0.66,0.95,1.6099999999999999,13.03;57.81;107.57;155.17,0;50;100;150,6.3;34.01;68.96;107.33,28.96;63.87;104.02;136.96
10513628,200 Brasse Finale OPEN DE FRANCE CHARTRES 2018,BOURSAC CERVERA LORTET Thomas,m,OPEN DE FRANCE CHARTRES 2018,2018-07,200,Brasse,Finale,136.97,0.64,0.96,1.6,11.82;58.97;108.60;158.38,0;50;100;150,6.02;36.39;70.82;106.06,30.91;65.59;100.76;136.97
10514328,200 Dos Finale CF 2018 SAINT RAPHAEL,SCRIVIN Julia,f,CF 2018 SAINT RAPHAEL,2018-05,200,Dos,Finale,136.99,0.56,0.69,1.25,14.23;58.98;107.96;157.84,0;50;100;150,7.54;36.81;70.37;105.6,32.11;66.32;101.75;136.99
10520163,200 Brasse Finale MN 2022 CANET,VIQUERAT Antoine,m,MN 2022 CANET,2022-05,200,Brasse,Finale,136.99,0.7,1.09,1.79,17.29;61.76;111.62;161.45,0;50;100;150,8.31;37.95;73.41;108.47,30.85;66.11;101.26;136.99
762595,200 Brasse Series CF 2016 MONTPELLIER,CALLAIS Quentin,m,CF 2016 MONTPELLIER,2016-03,200,Brasse,Series,136.99,0.66,0.96,1.62,15.00;60.70;110.41;159.30,0;50;100;150,7.43;38.53;73.33;108.11,31.67;66.57;102.12;136.99
76405,200 Brasse Finale CF 2015 LIMOGES,PIEKARZ Baptiste,m,CF 2015 LIMOGES,2015-03,200,Brasse,Finale,136.99,0.72,1.04,1.76,13.82;60.13;109.50;159.22,0;50;100;150,6.89;37.77;73.65;108.49,30.98;66.84;102.27;136.99
